GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,playerName,TEAM_ID,team,period,minutesRemaining,secondsRemaining,eventType,ACTION_TYPE,SHOT_TYPE,shotZone,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,shotDistance,locationX,locationY,shotAttempted,shotMade,gameDate,HTM,VTM,season,shotClock,defenderDistance,dribbles,touchTime
Shot Chart Detail,22200027,328,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29.0,179.0,236.0,1,1,20221021,POR,PHX,1970,,,,
Shot Chart Detail,22200027,376,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,7,56,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8.0,-51.0,71.0,1,1,20221021,POR,PHX,1970,,,,
Shot Chart Detail,22200027,387,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,55,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-6.0,257.0,1,1,20221021,POR,PHX,1970,,,,
Shot Chart Detail,22200027,540,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,8,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,16.0,11.0,1,1,20221021,POR,PHX,1970,,,,
Shot Chart Detail,22200027,586,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,27.0,5.0,1,1,20221021,POR,PHX,1970,,,,
Shot Chart Detail,22200037,34,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,9,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-9.0,20.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,71,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,6,57,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-39.0,37.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,95,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,18.0,16.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,102,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,1.0,193.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,125,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-162.0,205.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,139,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,24,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,147.0,204.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,254,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,8,27,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-22.0,13.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,318,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,4,25,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,223.0,29.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,365,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,28,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-140.0,18.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,464,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,5,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31.0,-18.0,310.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,468,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,5,13,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-75.0,143.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,629,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,6,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,1.0,16.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,643,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,4,17,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-5.0,29.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,658,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,58,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30.0,72.0,299.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200037,687,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,0,12,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-146.0,222.0,1,1,20221023,LAL,POR,1970,,,,
Shot Chart Detail,22200051,13,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,11,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-13.0,11.0,1,1,20221024,POR,DEN,1970,,,,
Shot Chart Detail,22200051,68,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,4.0,1,1,20221024,POR,DEN,1970,,,,
Shot Chart Detail,22200051,91,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,211.0,137.0,1,1,20221024,POR,DEN,1970,,,,
Shot Chart Detail,22200051,267,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,3,1,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,40.0,23.0,1,1,20221024,POR,DEN,1970,,,,
Shot Chart Detail,22200051,277,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,2,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-114.0,251.0,1,1,20221024,POR,DEN,1970,,,,
Shot Chart Detail,22200051,291,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,1,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,4.0,1,1,20221024,POR,DEN,1970,,,,
Shot Chart Detail,22200051,314,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,0,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-5.0,8.0,1,1,20221024,POR,DEN,1970,,,,
Shot Chart Detail,22200051,436,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,8.0,1,1,20221024,POR,DEN,1970,,,,
Shot Chart Detail,22200051,451,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,0,47,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,146.0,224.0,1,1,20221024,POR,DEN,1970,,,,
Shot Chart Detail,22200051,576,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,4,7,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,234.0,63.0,1,1,20221024,POR,DEN,1970,,,,
Shot Chart Detail,22200065,34,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,10,7,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,200.0,169.0,1,1,20221026,POR,MIA,1970,,,,
Shot Chart Detail,22200065,106,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,28,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-103.0,238.0,1,1,20221026,POR,MIA,1970,,,,
Shot Chart Detail,22200065,258,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,59,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21.0,-176.0,118.0,1,1,20221026,POR,MIA,1970,,,,
Shot Chart Detail,22200065,332,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,1,23,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-2.0,21.0,1,1,20221026,POR,MIA,1970,,,,
Shot Chart Detail,22200065,360,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,11,42,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,202.0,164.0,1,1,20221026,POR,MIA,1970,,,,
Shot Chart Detail,22200065,416,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-85.0,260.0,1,1,20221026,POR,MIA,1970,,,,
Shot Chart Detail,22200150,89,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,50,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,192.0,172.0,1,1,20221107,MIA,POR,1970,,,,
Shot Chart Detail,22200150,229,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,145.0,212.0,1,1,20221107,MIA,POR,1970,,,,
Shot Chart Detail,22200150,326,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,9,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,185.0,182.0,1,1,20221107,MIA,POR,1970,,,,
Shot Chart Detail,22200150,551,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-23.0,8.0,1,1,20221107,MIA,POR,1970,,,,
Shot Chart Detail,22200159,186,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,8,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-208.0,163.0,1,1,20221109,CHA,POR,1970,,,,
Shot Chart Detail,22200159,234,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,33,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,38.0,119.0,1,1,20221109,CHA,POR,1970,,,,
Shot Chart Detail,22200159,271,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,3,16,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,169.0,197.0,1,1,20221109,CHA,POR,1970,,,,
Shot Chart Detail,22200159,287,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,2,23,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,235.0,20.0,1,1,20221109,CHA,POR,1970,,,,
Shot Chart Detail,22200159,304,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,1,1,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18.0,178.0,51.0,1,1,20221109,CHA,POR,1970,,,,
Shot Chart Detail,22200159,417,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,5,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,179.0,172.0,1,1,20221109,CHA,POR,1970,,,,
Shot Chart Detail,22200159,422,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,55,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-191.0,170.0,1,1,20221109,CHA,POR,1970,,,,
Shot Chart Detail,22200159,452,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,42,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30.0,141.0,268.0,1,1,20221109,CHA,POR,1970,,,,
Shot Chart Detail,22200190,17,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,10,41,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,233.0,15.0,1,1,20221112,DAL,POR,1970,,,,
Shot Chart Detail,22200190,335,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,8,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,7.0,5.0,1,1,20221112,DAL,POR,1970,,,,
Shot Chart Detail,22200190,447,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,1,19,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14.0,145.0,2.0,1,1,20221112,DAL,POR,1970,,,,
Shot Chart Detail,22200190,587,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,3,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-5.0,6.0,1,1,20221112,DAL,POR,1970,,,,
Shot Chart Detail,22200190,592,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29.0,-161.0,252.0,1,1,20221112,DAL,POR,1970,,,,
Shot Chart Detail,22200190,600,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,1,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-12.0,8.0,1,1,20221112,DAL,POR,1970,,,,
Shot Chart Detail,22200209,61,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,6,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-10.0,4.0,1,1,20221115,POR,SAS,1970,,,,
Shot Chart Detail,22200209,89,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,32,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,15.0,80.0,133.0,1,1,20221115,POR,SAS,1970,,,,
Shot Chart Detail,22200209,210,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,8,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-17.0,5.0,1,1,20221115,POR,SAS,1970,,,,
Shot Chart Detail,22200209,256,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-23.0,22.0,1,1,20221115,POR,SAS,1970,,,,
Shot Chart Detail,22200209,411,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,27,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-134.0,131.0,1,1,20221115,POR,SAS,1970,,,,
Shot Chart Detail,22200209,449,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,3,11,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29.0,-113.0,271.0,1,1,20221115,POR,SAS,1970,,,,
Shot Chart Detail,22200209,571,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,7,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,4.0,21.0,1,1,20221115,POR,SAS,1970,,,,
Shot Chart Detail,22200209,627,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,3,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32.0,126.0,297.0,1,1,20221115,POR,SAS,1970,,,,
Shot Chart Detail,22200221,54,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,7,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-2.0,-6.0,1,1,20221117,POR,BKN,1970,,,,
Shot Chart Detail,22200221,92,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,11,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,206.0,154.0,1,1,20221117,POR,BKN,1970,,,,
Shot Chart Detail,22200221,226,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,7,39,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-232.0,92.0,1,1,20221117,POR,BKN,1970,,,,
Shot Chart Detail,22200221,316,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,53,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,113.0,238.0,1,1,20221117,POR,BKN,1970,,,,
Shot Chart Detail,22200221,332,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-1.0,0.0,1,1,20221117,POR,BKN,1970,,,,
Shot Chart Detail,22200221,411,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,5.0,16.0,1,1,20221117,POR,BKN,1970,,,,
Shot Chart Detail,22200221,658,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,22.0,10.0,1,1,20221117,POR,BKN,1970,,,,
Shot Chart Detail,22200221,668,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,1,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-6.0,0.0,1,1,20221117,POR,BKN,1970,,,,
Shot Chart Detail,22200238,80,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,87.0,141.0,1,1,20221119,POR,UTA,1970,,,,
Shot Chart Detail,22200238,342,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,10,28,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,75.0,265.0,1,1,20221119,POR,UTA,1970,,,,
Shot Chart Detail,22200351,14,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,10,58,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,225.0,8.0,1,1,20221204,POR,IND,1970,,,,
Shot Chart Detail,22200351,37,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,8,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,7.0,8.0,1,1,20221204,POR,IND,1970,,,,
Shot Chart Detail,22200351,105,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30.0,-156.0,267.0,1,1,20221204,POR,IND,1970,,,,
Shot Chart Detail,22200351,240,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,7,43,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-183.0,170.0,1,1,20221204,POR,IND,1970,,,,
Shot Chart Detail,22200351,404,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,5,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32.0,-174.0,271.0,1,1,20221204,POR,IND,1970,,,,
Shot Chart Detail,22200351,557,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,6,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30.0,-140.0,276.0,1,1,20221204,POR,IND,1970,,,,
Shot Chart Detail,22200351,615,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,20,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19.0,-199.0,15.0,1,1,20221204,POR,IND,1970,,,,
Shot Chart Detail,22200376,105,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-18.0,259.0,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,254,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,6,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-88.0,239.0,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,357,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,9,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,-9.0,179.0,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,360,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,9,22,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,210.0,146.0,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,363,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,8,48,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-53.0,256.0,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,420,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29.0,148.0,253.0,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,454,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,157.0,225.0,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,459,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-23.0,269.0,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,586,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,36,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-146.0,57.0,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,618,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,35,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22.0,-164.0,151.0,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,627,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,1,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30.0,-154.0,268.0,1,1,20221208,POR,DEN,1970,,,,
